id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
45118037,"Whole Townhouse, family  area close to Toronto Zoo",302884803,Connie,,Malvern,43.80119,-79.22238,Entire home/apt,95,29,2,2021-04-30,0.24,1,1
45118075,"Luxury 2BR, 2WR + Study in the Entertainment Dist.",135718015,Ayk,,Waterfront Communities-The Island,43.6503,-79.38746,Entire home/apt,349,28,0,,,46,150
45118242,Funky apartment in Victorian home with backyard,110462463,Philippe,,Niagara,43.64487,-79.41448,Entire home/apt,63,28,6,2020-10-04,0.54,1,29
45118373,"The Rosemont Residences, Bachelor",340192486,Rosemont,,Waterfront Communities-The Island,43.64596,-79.39044,Entire home/apt,85,28,0,,,10,0
45118984,Prestigious 1BR + study Suite in Coveted Yorkville,135718015,Ayk,,Annex,43.6701,-79.39378,Entire home/apt,171,28,3,2021-07-10,0.29,46,309
45119028,"Downtown 2 Bedroom Condo, CN Tower Area w/ Parking",39945738,Weicheng,,Waterfront Communities-The Island,43.64068,-79.3831,Entire home/apt,240,1,87,2021-08-02,87,1,216
45119978,"Quite, safe, very Convenient and Accessible area",364399583,Sundari,,Eglinton East,43.73478,-79.2455,Private room,30,1,19,2020-10-24,1.88,3,282
45126251,Amazing downtown bedroom with view on CN Tower,103779581,Jawdat,,Waterfront Communities-The Island,43.64015,-79.39251,Private room,35,30,0,,,1,30
45126900,Private Bedroom- Kennedy and 401,287894326,Avi,,Dorset Park,43.77141,-79.28499,Private room,50,28,1,2020-09-12,0.09,1,65
45127498,Serene Secondary Walk-up with Outdoor Terrace,110955,Mitchell,,High Park North,43.66103,-79.45689,Entire home/apt,95,28,3,2021-06-10,0.35,1,9
45128272,Adorable and COZY Vintage Sailboat Stay,660990,Jennifer,,South Parkdale,43.63305,-79.4384,Entire home/apt,299,28,0,,,1,363
45134747,Second floor two bedroom apartment.,261242299,Rona,,New Toronto,43.60112,-79.51896,Entire home/apt,1500,28,0,,,2,365
45138367,Toronto Supreme Luxury Family 3 Bedroom Condo,149156838,David,,Yorkdale-Glen Park,43.71501,-79.45282,Entire home/apt,113,28,0,,,15,65
45139532,Private Furnished Room with Attached Washroom,364534867,Lovepreet,,Malvern,43.79527,-79.23098,Private room,65,30,2,2020-11-30,0.19,2,364
45141256,"Rosedale Luxury child friendly 4 Bed, 4 Bath, Park",10921328,Audrey,,Rosedale-Moore Park,43.68143,-79.38081,Entire home/apt,599,3,6,2021-02-27,0.81,1,119
45142434,Clean and Spacious Full Apartment • Greektown,7600067,Aidin,,Greenwood-Coxwell,43.68033,-79.33145,Entire home/apt,110,4,8,2021-06-03,0.73,1,126
45143515,Cozy Charming Quiet Haven,20611306,Amy,,O'Connor-Parkview,43.70764,-79.31923,Entire home/apt,120,2,6,2021-04-05,0.66,1,29
45151119,Striking 2 Bdrm in Downtown Toronto,304521924,Mohamad,,Bay Street Corridor,43.64936,-79.38117,Entire home/apt,238,2,7,2021-07-03,0.79,7,59
45151478,Spacious apartment Trinity Bellwood’s-Queen West,146226441,Inna,,Trinity-Bellwoods,43.6461,-79.4155,Entire home/apt,69,1,22,2021-07-23,2.00,15,265
45151699,Character Filled Brownstone Beauty Circa 1887,214808541,Jade & Jennifer,,Waterfront Communities-The Island,43.64569,-79.40274,Entire home/apt,1999,28,2,2020-11-20,0.18,2,108
45151913,Gorgeous 1BR Condo in front of Scotiabank Arena,285628029,Dagoberto,,Waterfront Communities-The Island,43.64319,-79.3795,Entire home/apt,127,1,82,2021-01-02,7.50,3,143
45160147,199/201 little Italy huge bedroom,354779562,Kaiyan,,Trinity-Bellwoods,43.65207,-79.40848,Private room,55,28,4,2021-04-09,0.75,20,2
45162179,Luxury Condo in Upscale Downtown Neighbourhood,29213793,Pedram,,Annex,43.67069,-79.39454,Entire home/apt,199,3,12,2021-08-03,1.26,1,27
45162482,Bright & Spacious Apt in Leslieville - 12min to DT,19643698,Kathy,,Blake-Jones,43.67233,-79.33665,Entire home/apt,100,28,3,2020-11-27,0.27,2,0
45162881,Extra large room in basement with king size bed.,242813986,Makacs,,Agincourt North,43.79932,-79.27295,Private room,40,28,1,2020-09-12,0.09,2,0
45162989,Cozy Condo In Yorkville!,354808129,Erin,,Annex,43.67,-79.39347,Entire home/apt,110,30,0,,,6,44
45163405,Bright 2nd level Apartment near Subway & UPExpress,297754065,Peter,,Roncesvalles,43.65427,-79.45048,Entire home/apt,90,28,0,,,2,364
45164014,"Quite, safe, convenient and Accessible Area",364399583,Sundari,,Eglinton East,43.73542,-79.24481,Private room,30,1,1,2020-10-15,0.10,3,35
45164177,"Elegant room, prestigious area of North York",300125939,Fanak,,Willowdale East,43.77887,-79.40465,Private room,29,28,1,2020-09-21,0.09,7,149
45164470,*Lovely View ✰Luxury 2 BDR Unit✰Parking+Subway*,178959385,Alex,,Willowdale East,43.76019,-79.41046,Entire home/apt,160,28,0,,,8,212
45164507,✰Lovely View ✰Luxury 2 BDR Unit✰ Parking+Subway,97777185,Sarah,,Willowdale East,43.7608,-79.40875,Entire home/apt,160,28,0,,,11,124
45164511,✰Lovely View ✰Luxury 2 BDR Unit✰ Parking +Subway,97777185,Sarah,,Willowdale East,43.76093,-79.40899,Entire home/apt,160,28,2,2020-09-09,0.18,11,124
45164657,"Quite, safe, convenient and Accessible Area",364399583,Sundari,,Eglinton East,43.7353,-79.24581,Private room,40,1,0,,,3,35
45164681,*Lovely View ✰Luxury 2 BDR Unit✰ Parking +Subway*,178959385,Alex,,Lansing-Westgate,43.75994,-79.41086,Entire home/apt,160,28,0,,,8,124
45164862,Newly renovated basement studio apartment,206135778,Mohamed,,Woburn,43.76552,-79.21034,Entire home/apt,78,1,21,2021-06-27,3.89,1,328
45164906,Homewood Queen Bed Room A02,213612,Shiro,,Cabbagetown-South St.James Town,43.6645,-79.37457,Private room,85,28,3,2021-07-18,0.30,13,309
45166069,Furnished Private Room with Attached Washroom,364534867,Lovepreet,,Malvern,43.7934,-79.23094,Private room,60,28,1,2021-01-29,0.16,2,365
45170636,Toronto Home near to Scarborough Town Center & 401,401591201,Bamathi,,Woburn,43.77106,-79.24117,Entire home/apt,299,2,2,2021-05-22,0.48,1,179
45174384,湖景公寓房,190358196,Lan,,Waterfront Communities-The Island,43.63878,-79.39282,Private room,30,28,2,2021-01-06,0.18,4,218
45175996,Gorgeous Entertainment District Studio - Sleeps 4!,257889901,Lily,,Waterfront Communities-The Island,43.646,-79.39394,Entire home/apt,89,28,7,2021-06-30,0.68,8,307
45176067,RATE DROP! -  - Stunning & Modern 2-Bedroom,1198630,Ela,,Niagara,43.63699,-79.40612,Entire home/apt,999,28,0,,,1,365
45177340,Brand new 2 bedroom condo in heart of  toronto,33513620,Farooq,,Church-Yonge Corridor,43.65708,-79.37473,Entire home/apt,150,28,0,,,1,365
45179227,Double room in vibrant Little Italy,206691490,Aine,,Trinity-Bellwoods,43.65392,-79.42088,Private room,40,28,0,,,1,358
45180431,Private Bedroom & Private Attached Washroom,25480699,Joseph,,Kensington-Chinatown,43.65866,-79.3921,Private room,92,1,37,2021-07-18,3.29,3,54
45185773,Big - cozy room Near 401/Seneca college,269088887,Robin,,Pleasant View,43.79963,-79.33538,Private room,36,28,1,2020-10-02,0.10,3,90
45190282,Minimalist Den,330371161,Abhishek,,Moss Park,43.65608,-79.37343,Private room,70,30,0,,,1,89
45192507,Priv. Room w/desk. Great work from home set-up.,246999719,Amitava,,Clairlea-Birchmount,43.7002,-79.29223,Private room,18,29,1,2020-12-01,0.12,2,65
45194484,Newly renovated bsm-B /5 mins walk to Finch Subway,252138282,Jr,,Newtonbrook West,43.77987,-79.42003,Entire home/apt,43,28,9,2020-12-14,0.81,4,65
45199643,Private room & balcony in Toronto/Scarborough TTC,152088065,Gennadi,,Malvern,43.80494,-79.22737,Private room,21,28,0,,,16,335
45200141,Cozy private room & balcony in Toronto/Scarborough,152088065,Gennadi,,Malvern,43.80547,-79.22826,Private room,20,28,0,,,16,312
45200601,Magnificent DT Condo: Retreat w City Views!!!,293274089,Paul & Kim,,Waterfront Communities-The Island,43.64183,-79.37986,Entire home/apt,83,28,1,2021-06-27,0.73,4,15
45201105,Stunning Views of Downtown - Luxury High Rise with King Bed!,81019326,Antonietta Lenjosek & Bryce,,Waterfront Communities-The Island,43.64298,-79.38908,Entire home/apt,155,1,95,2021-07-05,8.41,1,299
45201908,Modern 3 Bedroom Home in Leslieville with Hot Tub,96737822,Amy,,South Riverdale,43.66424,-79.33895,Entire home/apt,361,7,0,,,2,51
45202327,Two bedroom condo  *PARKLAWN/LAKESHORE*,340437651,Nick,,Mimico (includes Humber Bay Shores),43.6239,-79.4817,Entire home/apt,250,28,0,,,1,89
45202884,Cute condo perfect location,32036862,Elnaz,,Waterfront Communities-The Island,43.64274,-79.37903,Entire home/apt,150,28,0,,,1,180
45205271,"Large,clean renovated 2BR suite, Midtown, sleeps 6",90793169,Vince,,Yonge-Eglinton,43.70811,-79.40988,Entire home/apt,125,28,7,2020-12-05,0.68,1,98
45206287,Spacious 3BR Apartment - Steps Away From Leslieville!,364262342,Jess And Dan,,South Riverdale,43.66573,-79.33296,Entire home/apt,116,3,28,2021-04-04,23.33,5,300
45207684,CN tower | Lakeview | DT Toronto,364750799,Leslie,,Waterfront Communities-The Island,43.63881,-79.39894,Private room,247,28,0,,,3,365
45207869,Private Room 6 Yorkdale Subway Toronto sunny house,26075854,Long,,Yorkdale-Glen Park,43.72421,-79.45319,Private room,80,1,2,2021-08-01,0.19,4,362
45208497,"3D / Cozy Clean Room, Heritage Coliving House",93939378,Lisa,,Annex,43.66839,-79.40291,Private room,38,28,3,2021-03-21,0.27,3,37
45211210,Beautiful and bright room with ensuite bathroom,59018009,Juan,,Junction Area,43.66436,-79.46177,Private room,88,28,1,2020-09-06,0.09,1,363
45216124,Avalon Yorkville | Superior 1+1 Condo + Sofabed,348430184,Avalon,,Annex,43.67143,-79.39492,Entire home/apt,236,2,18,2021-07-28,3.53,15,313
45217214,"2 Bedroom - 4ppl + Free Parking! - MTCC, Jays",212641427,Evan,,Waterfront Communities-The Island,43.64352,-79.39001,Entire home/apt,271,28,9,2021-07-09,0.82,5,147
45218805,Toronto Stylish 2Bdrm Free Parking,365276538,Mia,,Waterfront Communities-The Island,43.64252,-79.38041,Entire home/apt,120,30,0,,,1,159
45220313,Clean and beautiful,364182731,Mohammed,,Taylor-Massey,43.69345,-79.30092,Private room,50,28,1,2020-10-28,0.11,1,179
45222950,Pvt. Suite3x/TorontoDowntown Private Bath/Entrance,291533774,Davy,,Trinity-Bellwoods,43.64896,-79.40531,Private room,60,1,32,2021-07-26,7.11,8,5
45223412,Centrally Located 1BR condo +W/ Balcony + Sleeps 4,257889901,Lily,,Waterfront Communities-The Island,43.64519,-79.39069,Entire home/apt,99,28,11,2021-02-06,1.08,8,36
45224362,Homewood Queen Bed Room A03,213612,Shiro,,Cabbagetown-South St.James Town,43.66645,-79.37541,Private room,85,28,1,2021-03-20,0.21,13,279
45229005,Modern Toronto Apt. with Balcony & Movie Projector,4951854,Nico,,Little Portugal,43.64781,-79.4252,Entire home/apt,110,28,3,2021-02-28,0.36,2,329
45230572,Contemporary Condo on Front (II),339842916,Olu,,Waterfront Communities-The Island,43.6437,-79.39213,Entire home/apt,97,28,3,2020-12-29,0.31,25,231
45232777,Ideal Uptown Condo,215199876,Laura,,Willowdale East,43.76827,-79.40998,Entire home/apt,100,3,6,2021-06-26,0.96,1,226
45234256,Sonder at The Elm | 1BR + Sleeper Sofa Near Queen's Park,301014754,Sonder (Toronto),,Kensington-Chinatown,43.65554,-79.3908,Private room,198,3,4,2021-01-23,0.66,27,290
45234360,DOWNTOWN*Best Value* NewStylish Boutique Suite~!!,15433871,Annie,,Church-Yonge Corridor,43.66592,-79.38286,Entire home/apt,169,28,0,,,2,365
45234504,"1BR+Den, Sleeps 4, Walking Distance to Attractions",327764130,Jeremy And Lily,,Waterfront Communities-The Island,43.64204,-79.38232,Entire home/apt,109,28,25,2021-05-12,2.31,8,0
45236857,Short and Sweet Stay In Downtown - Only Female,307887908,Sobia,,Trinity-Bellwoods,43.65226,-79.40826,Private room,33,28,0,,,1,0
45237286,Luxurious High Park 2 bedroom 2 bathroom Deck,164543821,Susan,,High Park-Swansea,43.64453,-79.45346,Entire home/apt,499,28,0,,,5,243
45237692,Cozy stay in a posh downtown neighborhood,28132161,Marija,,Church-Yonge Corridor,43.66636,-79.38469,Entire home/apt,228,28,0,,,2,331
45239533,Toronto condo with a view,137702992,Rawan,,Bay Street Corridor,43.66029,-79.38297,Private room,65,28,6,2020-10-22,0.53,1,0
45241728,Experience a Studio Loft in the Financial District,128745036,Joan,,Bay Street Corridor,43.65178,-79.38183,Entire home/apt,96,28,4,2021-05-22,0.40,5,264
45242334,Beautiful & Spacious Studio in the heart of Annex,92635593,Ari,,Annex,43.67395,-79.40102,Entire home/apt,65,28,9,2020-11-28,0.82,4,210
45244082,Newly renovated bsm A /5 mins walk to Finch Subway,252138282,Jr,,Newtonbrook West,43.77989,-79.42175,Entire home/apt,43,28,8,2021-06-12,0.89,4,39
45252343,Comfy Bedroom in the Heart of Queen Street W | RM1,338125,Greg,,Waterfront Communities-The Island,43.64694,-79.40108,Private room,71,28,3,2021-06-30,0.91,3,282
45254546,City VIEW PENTHOUSE with BALCONY & FREE PARKING,262595111,Carolyn,,Bay Street Corridor,43.65859,-79.38682,Entire home/apt,295,28,1,2021-07-31,1,24,65
45254794,Swansea House,5819395,Chris,,High Park-Swansea,43.64543,-79.47789,Entire home/apt,125,28,1,2020-11-08,0.11,1,217
45255535,Stylish Studio Apartment Near Bloordale Village,302565692,Mohammed Liaquat,,Dovercourt-Wallace Emerson-Junction,43.6626,-79.44064,Entire home/apt,85,2,17,2021-05-03,1.53,1,139
45257251,Avalon Yorkville | 1BR Condo Ideal Business Travel,348430184,Avalon,,Annex,43.66958,-79.3951,Entire home/apt,183,2,23,2021-02-05,2.82,15,342
45258625,Fairview Mall Sweet Suite,365666876,Zhitao,,Don Valley Village,43.78347,-79.35673,Entire home/apt,99,28,12,2020-11-23,1.23,3,125
45258737,Sweet Home 5G,365669750,Jinzhi,,Annex,43.67073,-79.39437,Entire home/apt,110,28,0,,,1,128
45259519,"Quiet, convenient and friendly room",327069027,Cathi,,Mimico (includes Humber Bay Shores),43.61889,-79.50096,Private room,60,28,0,,,1,125
45260439,Zen Touch ~ DT Toronto~Lux Condo,364750799,Leslie,,Waterfront Communities-The Island,43.63895,-79.39704,Private room,286,28,0,,,3,365
45260483,MCS Luxury Suite - LAKE VIEW 4,50396723,Frankie,,Waterfront Communities-The Island,43.64131,-79.38254,Entire home/apt,181,1,11,2021-03-20,1.02,14,320
45260728,Panoramic View~ CN Tower~Urban Hideaway,364750799,Leslie,,Waterfront Communities-The Island,43.63912,-79.39888,Private room,286,28,1,2020-09-06,0.09,3,365
45261190,Private: Bright Two-storey w/ Rooftop Terrace,291183550,Kevin&Annie,,Niagara,43.6422,-79.40941,Entire home/apt,237,28,4,2020-09-16,0.39,4,136
45261623,12 min. Walk to Sheppard Subway. Bright 2nd floor,252138282,Jr,,Willowdale East,43.76665,-79.40764,Private room,28,28,2,2021-05-21,0.18,4,65
45267408,Quarantine Safe at Yonge and Eglinton🌈🥑🍔🍱 ☀️,365763262,Adrian,,Mount Pleasant East,43.7093,-79.38506,Private room,99,28,0,,,3,0
45267974,Midtown Loft,158294997,Michele,,Mount Pleasant West,43.70762,-79.39346,Entire home/apt,159,28,0,,,1,88
45268094,"Family Friendly, Great location & Super Value!",269632423,Steve,,Weston-Pellam Park,43.67037,-79.45691,Entire home/apt,76,60,0,,,1,365
45268658,FASHION DESIGNER STUDIO LOFT,27560220,Maida,,Junction Area,43.67752,-79.47156,Entire home/apt,80,28,0,,,1,337
45268684,Humber College- a large bedroom with double closet,272068817,Vladimir,,West Humber-Clairville,43.73677,-79.59315,Private room,19,3,18,2021-08-05,1.93,4,0
45268875,Cozy + New Bachelor in the Heart of Toronto,220447972,Kelsi,,Little Portugal,43.64937,-79.43569,Entire home/apt,95,28,5,2021-07-31,0.53,1,1
45273662,Entire 2 BR 2 bath renew next Yorkdale center,26075854,Long,,Yorkdale-Glen Park,43.7237,-79.45106,Entire home/apt,140,28,2,2021-06-25,0.21,4,68
45273731,Upper beaches one bedroom with modern bathroom,754301,Mary,,Birchcliffe-Cliffside,43.68397,-79.28492,Private room,75,3,1,2021-04-23,0.28,1,155
45275123,Private Basement Apartment in Downtown Toronto,362850105,Meera,,Regent Park,43.6569,-79.36441,Entire home/apt,134,1,49,2021-07-31,49,1,129
45275436,Good condition,365852533,Maree,,Willowdale East,43.76881,-79.40888,Private room,45,3,3,2021-07-25,0.29,3,56
45275509,Room 1floor (no quarantine),234575867,Kim,,Newtonbrook West,43.79192,-79.42133,Private room,35,28,3,2020-09-28,0.29,1,365
45275900,Private Room & Private Washroom Attached,25480699,Joseph,,Kensington-Chinatown,43.65659,-79.39351,Private room,90,1,63,2021-05-29,35.00,3,41
45275924,Good location,365852533,Maree,,Willowdale East,43.76901,-79.40702,Private room,40,2,6,2021-05-27,0.58,3,47
45283299,Private master bedroom at Yonge and Eglinton 🍱🍔🍗🥑🌈,365763262,Adrian,,Mount Pleasant East,43.7088,-79.38558,Private room,99,28,1,2020-09-18,0.09,3,0
45283443,102. ask about free  Parking...subway....shops,362817692,Bella,,Forest Hill North,43.70034,-79.42909,Private room,56,2,5,2021-01-14,0.45,6,51
45283651,103-parking ask -subway-2 nite minimum,362817692,Bella,,Humewood-Cedarvale,43.69899,-79.42949,Private room,34,2,3,2021-01-12,0.34,6,17
45283797,"104 Yes, u may call this home for your 10 days",362817692,Bella,,Humewood-Cedarvale,43.69941,-79.43033,Private room,32,2,6,2021-07-17,0.57,6,17
45284267,Humber College - large private bedroom,272068817,Vladimir,,Mount Olive-Silverstone-Jamestown,43.73714,-79.59178,Private room,20,28,5,2021-04-01,0.50,4,11
45285724,Private Room7 next to Yorkdale Center/subway,26075854,Long,,Yorkdale-Glen Park,43.72263,-79.45139,Private room,80,28,3,2021-01-08,0.27,4,355
45287004,"Bedroom #04
Walk out to the deck bedroom.",40064049,Evelyn,,Rexdale-Kipling,43.71742,-79.55986,Private room,45,2,2,2021-07-12,0.22,5,158
45294784,SunCityLife Toronto 2 BedRoomS & 6 SleepS BSMT APT,268962477,Mathy,,Wexford/Maryvale,43.76041,-79.31115,Entire home/apt,102,28,0,,,2,338
45296249,The Spectre Loft. 2000ft²  Modern 2 Bds + office,31143642,Justine,,Roncesvalles,43.65302,-79.4485,Entire home/apt,200,2,12,2021-05-15,1.12,1,0
45296838,Everything is good,365852533,Maree,,Willowdale East,43.76901,-79.40703,Private room,42,2,13,2021-07-30,1.40,3,62
45297227,An upscale condo in the heart of everything,72177324,Raj,,Lansing-Westgate,43.76564,-79.41325,Entire home/apt,110,28,0,,,3,362
45301827,One bedroom apartment close to downtown Toronto,28035221,Milia,,Woodbine Corridor,43.68379,-79.31658,Entire home/apt,100,28,0,,,1,0
45308266,Private bedroom in a shared basement unit,360693301,Victor,,Woburn,43.76572,-79.21413,Private room,55,5,0,,,2,0
45308687,Modern Studio apt. *CORE of Downtown TO* Dundas sq,128925568,Ybbil,,Church-Yonge Corridor,43.65384,-79.37848,Entire home/apt,120,28,0,,,1,0
45312313,200 meters from the Beach,54143046,Christian,,Birchcliffe-Cliffside,43.67365,-79.28064,Entire home/apt,198,3,15,2021-05-15,12.50,1,317
45312958,Luxurious 2 bedroom suite with a Magnificent view,293468277,Kamber,,Bay Street Corridor,43.6543,-79.38018,Entire home/apt,225,3,29,2021-05-17,5.44,2,38
45314351,White house on the lakeshore mon-fri bookings,341260764,Anton,,New Toronto,43.60107,-79.51919,Entire home/apt,1566,28,3,2020-11-07,0.28,3,365
45314589,Stylish studio unit in downtown Toronto 7B,366270532,Jessy,,Little Portugal,43.64945,-79.43273,Entire home/apt,69,28,3,2021-04-28,0.29,1,343
45318102,Private Room with Washroom,6845247,Tamara & Jonathan,,Dufferin Grove,43.65646,-79.44218,Private room,59,28,2,2021-03-01,0.32,11,0
45318183,Private Room plus Washroom,6845247,Tamara & Jonathan,,Dufferin Grove,43.65585,-79.44264,Private room,59,28,2,2021-02-28,0.32,11,0
45325832,High Park Bloor West Village Main Floor in House,51938013,John,,High Park North,43.65707,-79.4726,Entire home/apt,70,31,1,2021-05-01,0.30,2,340
45327316,Sanitized Luxury Condo in Prestigious Yorkville_17,342779731,Suzan,,Annex,43.66904,-79.39362,Entire home/apt,100,30,3,2021-04-02,0.38,3,5
45327436,Spacious and Cozy Apartment with Free Parking,150481310,Sam,,Newtonbrook East,43.7897,-79.41671,Entire home/apt,180,28,0,,,4,180
45330201,Vibrant place to live in Downtown Toronto,253849433,Barkat,,Kensington-Chinatown,43.64754,-79.40384,Private room,65,28,1,2020-09-27,0.10,2,180
